area,province,city,20230921_high,20230921_low,20230921_wea,20230922_high,20230922_low,20230922_wea,20230923_high,20230923_low,20230923_wea,20230924_high,20230924_low,20230924_wea,20230925_high,20230925_low,20230925_wea,20230926_high,20230926_low,20230926_wea,20230927_high,20230927_low,20230927_wea,20230928_high,20230928_low,20230928_wea,20230929_high,20230929_low,20230929_wea,20230930_high,20230930_low,20230930_wea,20231001_high,20231001_low,20231001_wea,20231002_high,20231002_low,20231002_wea,20231003_high,20231003_low,20231003_wea,20231004_high,20231004_low,20231004_wea,20231005_high,20231005_low,20231005_wea,20231006_high,20231006_low,20231006_wea,20231007_high,20231007_low,20231007_wea,20231008_high,20231008_low,20231008_wea,20231009_high,20231009_low,20231009_wea,20231010_high,20231010_low,20231010_wea,20231011_high,20231011_low,20231011_wea,20231012_high,20231012_low,20231012_wea,20231013_high,20231013_low,20231013_wea,20231014_high,20231014_low,20231014_wea,20231015_high,20231015_low,20231015_wea,20231016_high,20231016_low,20231016_wea,20231017_high,20231017_low,20231017_wea,20231018_high,20231018_low,20231018_wea,20231019_high,20231019_low,20231019_wea,20231020_high,20231020_low,20231020_wea,20231021_high,20231021_low,20231021_wea,20231022_high,20231022_low,20231022_wea,20231023_high,20231023_low,20231023_wea,20231024_high,20231024_low,20231024_wea,20231025_high,20231025_low,20231025_wea,20231026_high,20231026_low,20231026_wea,20231027_high,20231027_low,20231027_wea,20231028_high,20231028_low,20231028_wea,20231029_high,20231029_low,20231029_wea,20231030_high,20231030_low,20231030_wea,20231031_high,20231031_low,20231031_wea,20231101_high,20231101_low,20231101_wea,20231102_high,20231102_low,20231102_wea,20231103_high,20231103_low,20231103_wea,20231104_high,20231104_low,20231104_wea
华北,河北省,邢台市,27,17,晴,28,18,晴,25,16,阴,19,14,小雨,23,16,阴,23,16,阴,23,16,小雨,24,16,多云,27,14,多云,25,12,晴,25,14,晴,24,13,多云,27,16,晴,24,13,多云,21,15,多云,19,11,阴,21,13,阴,24,11,多云,23,11,晴,23,11,晴,22,13,晴,22,13,阴,26,11,阴,25,12,晴,26,12,晴,22,11,晴,24,15,晴,24,13,多云,20,8,多云,17,7,晴,22,6,晴,24,8,晴,25,9,多云,27,10,晴,27,11,晴,23,9,晴,23,9,多云,25,12,多云,25,12,多云,23,12,多云,23,12,多云,21,11,阴,20,11,阴,19,11,多云,18,7,多云
华北,河北省,保定市,28,14,晴,28,17,晴,26,15,多云,22,12,小雨,24,14,多云,26,15,多云,25,12,多云,26,15,多云,28,10,多云,25,8,晴,25,11,晴,25,11,多云,26,12,晴,25,8,多云,21,12,晴,20,10,阴,23,10,阴,23,9,多云,24,9,阵雨,23,9,晴,24,10,多云,23,12,多云,23,6,阴,25,7,晴,24,6,晴,23,8,晴,23,11,晴,24,10,晴,21,4,晴,18,6,晴,21,4,晴,24,7,晴,25,6,晴,26,8,晴,24,9,晴,22,7,晴,22,9,晴,23,6,多云,23,6,多云,23,8,多云,23,8,多云,23,9,多云,19,10,阴,18,7,多云,17,3,多云
华北,河北省,定州市,28,16,晴,28,18,晴,25,16,阴,21,14,小雨,24,15,多云,23,16,多云,25,14,多云,25,16,多云,28,12,多云,26,11,晴,26,12,晴,25,12,多云,27,14,晴,26,10,多云,21,14,晴,20,11,阴,23,11,阴,25,12,多云,24,10,晴,23,10,晴,24,11,多云,22,14,多云,24,9,阴,25,9,晴,24,9,晴,22,9,晴,23,12,多云,24,11,晴,21,6,晴,18,7,晴,22,6,晴,24,8,晴,25,8,晴,26,10,晴,27,11,晴,23,7,晴,23,9,晴,23,8,多云,23,8,多云,22,10,多云,22,9,多云,21,10,多云,19,11,阴,17,8,多云,16,5,多云
华北,河北省,张家口市,24,11,多云,24,11,晴,22,11,多云,17,9,小雨,23,13,多云,26,11,晴,22,6,晴,22,10,晴,21,5,晴,19,5,晴,20,8,晴,21,6,多云,24,6,多云,19,3,晴,19,7,晴,18,6,多云,20,5,阴,16,5,多云,17,4,晴,17,6,多云,19,9,多云,17,5,阵雨,18,3,多云,19,4,晴,18,3,晴,18,4,阵雨,19,5,晴,17,3,多云,13,-1,多云,13,0,晴,17,2,晴,19,5,晴,19,4,晴,20,6,晴,17,5,晴,15,3,晴,18,5,晴,22,4,多云,22,4,多云,20,5,多云,19,5,多云,18,6,多云,18,7,多云,15,4,多云,14,1,多云
华北,河北省,承德市,27,12,晴,25,10,晴,24,11,多云,22,9,阴,25,11,多云,27,12,多云,25,7,多云,24,11,多云,24,8,阴,23,6,晴,23,8,晴,24,10,多云,26,8,多云,21,4,晴,21,6,晴,22,8,多云,22,8,多云,17,7,小雨,20,6,多云,21,7,多云,22,8,晴,18,9,雷阵雨,17,4,雷阵雨,22,5,晴,19,2,晴,19,5,晴,19,8,晴,20,3,晴,15,0,晴,16,1,晴,19,2,晴,22,5,晴,22,4,晴,23,6,晴,24,4,晴,19,4,晴,21,6,晴,21,2,多云,21,4,多云,20,5,多云,20,5,多云,20,5,多云,18,6,多云,14,3,多云,13,-1,多云
华北,河北省,沧州市,30,18,晴,29,20,晴,25,17,多云,22,13,小雨,24,14,多云,26,15,多云,25,14,阴,27,17,多云,28,15,多云,26,11,晴,26,13,晴,27,14,多云,28,14,晴,25,11,晴,22,14,晴,21,15,阴,23,12,阴,24,10,阴,23,10,晴,23,10,晴,24,11,晴,24,12,多云,24,10,多云,24,9,晴,24,8,晴,23,10,晴,25,15,多云,23,11,晴,21,7,晴,18,5,晴,23,7,晴,24,10,晴,25,10,晴,26,11,晴,26,10,晴,20,7,晴,23,10,晴,25,11,多云,25,12,多云,24,13,多云,24,12,多云,24,13,多云,20,11,阴,19,10,多云,17,7,多云
华北,河北省,廊坊市,29,16,晴,28,18,晴,27,15,多云,22,13,阴,25,15,多云,24,16,多云,27,13,晴,26,15,多云,27,15,晴,26,11,晴,26,12,晴,26,14,多云,27,15,晴,25,10,晴,22,12,晴,22,12,阴,22,12,阴,22,12,小雨,24,10,多云,23,10,晴,24,11,多云,22,14,阴,23,10,多云,24,10,晴,23,8,晴,22,9,晴,23,13,晴,23,10,多云,20,8,多云,19,6,晴,21,7,晴,23,8,晴,24,8,晴,25,10,晴,24,12,晴,21,9,晴,23,9,晴,22,6,多云,23,8,多云,22,8,多云,22,8,多云,22,9,多云,19,10,阴,16,6,多云,13,2,多云
华北,河北省,衡水市,29,18,晴,29,20,晴,27,18,多云,22,14,阵雨,23,16,多云,25,17,多云,23,16,阴,26,17,多云,28,15,多云,26,12,晴,27,14,晴,26,15,多云,28,15,晴,26,12,多云,23,16,晴,20,15,阴,23,14,阴,24,13,多云,24,11,晴,25,12,晴,25,13,晴,23,13,多云,25,11,多云,26,11,晴,26,11,晴,24,11,晴,26,15,多云,24,13,多云,21,8,多云,18,7,晴,22,9,晴,24,11,晴,25,12,晴,26,12,晴,27,13,晴,23,11,晴,25,12,多云,25,11,多云,25,12,多云,24,12,多云,24,12,多云,24,12,多云,20,12,阴,19,10,多云,16,7,多云
华北,山西省,太原市,26,11,晴,26,16,多云,23,15,小雨,17,11,小雨,21,14,多云,24,13,多云,23,9,阵雨,26,11,多云,25,7,多云,22,7,晴,23,9,多云,19,9,多云,25,13,多云,19,9,多云,19,11,阴,18,7,阴,19,7,多云,20,4,晴,20,5,晴,19,6,晴,21,10,多云,19,10,阴,22,5,晴,23,5,晴,24,6,晴,22,6,晴,22,10,小雨,19,7,阴,18,3,多云,18,1,晴,18,3,晴,20,4,晴,22,5,晴,22,5,晴,24,6,多云,21,4,晴,21,4,晴,22,3,多云,23,4,多云,21,4,多云,21,4,多云,20,6,阴,18,7,阴,17,3,多云,17,0,多云
华北,山西省,大同市,24,5,晴,22,7,多云,23,10,多云,16,6,小雨,21,7,晴,24,6,多云,22,2,晴,22,5,晴,20,0,晴,18,0,晴,20,0,晴,21,2,多云,23,3,小雨,18,-3,多云,17,1,阴,18,1,多云,16,1,阴,15,-4,多云,16,-2,晴,18,0,晴,19,3,多云,16,2,小雨,18,-2,多云,19,-2,晴,17,-1,晴,20,1,晴,19,2,多云,16,-1,阴,13,-6,晴,13,-5,晴,16,-2,晴,17,0,晴,19,-2,晴,21,1,晴,20,-1,晴,16,-1,晴,17,0,晴,19,-4,多云,20,-2,多云,19,-2,多云,19,-2,多云,17,0,多云,15,2,多云,13,-2,多云,14,-6,多云
华北,山西省,阳泉市,27,11,晴,26,14,多云,20,13,小雨,16,11,小雨,21,13,阴,24,12,多云,24,10,多云,20,12,阴,26,8,多云,23,7,晴,23,8,多云,22,9,多云,26,11,多云,21,8,阴,19,10,阴,17,6,阴,18,8,阴,20,4,晴,21,4,晴,20,6,晴,20,8,多云,18,9,阴,23,4,晴,22,6,晴,22,4,晴,19,6,晴,23,10,晴,19,7,阴,19,1,多云,17,1,晴,18,4,晴,19,5,晴,23,6,晴,23,7,晴,23,6,晴,19,4,晴,21,5,晴,20,6,多云,20,6,多云,19,7,多云,18,7,多云,17,8,阴,16,8,阴,15,6,多云,14,2,多云
华北,山西省,长治市,23,9,晴,23,12,多云,19,12,小雨,15,10,小雨,16,12,小雨,18,11,阵雨,18,9,小雨,19,10,阴,23,7,多云,21,6,多云,20,8,小雨,17,7,多云,22,10,晴,17,10,阴,15,9,小雨,13,5,阴,13,5,多云,21,5,多云,19,5,晴,18,5,晴,17,8,多云,16,6,多云,20,6,晴,21,7,晴,22,4,晴,20,6,晴,21,10,多云,18,8,阴,17,2,晴,16,0,晴,17,2,晴,18,4,晴,20,5,晴,21,7,晴,23,6,多云,19,5,晴,21,6,晴,20,5,多云,21,6,多云,21,5,多云,20,6,多云,19,8,阴,18,8,阴,16,4,多云,15,3,多云
华北,山西省,晋城市,23,12,晴,22,13,多云,19,13,小雨,16,12,小雨,17,13,中雨,19,14,小雨,19,11,小雨,20,13,小雨,24,12,多云,22,10,多云,19,10,小雨,16,9,小雨,22,12,多云,18,12,小雨,16,11,阴,15,7,阴,15,8,多云,20,9,阴,20,8,晴,18,7,晴,18,9,多云,17,9,多云,22,8,晴,23,9,晴,24,8,晴,19,9,晴,21,12,多云,19,10,小雨,17,5,晴,17,4,晴,18,5,晴,20,8,晴,19,8,晴,22,10,晴,23,10,多云,21,9,多云,22,8,晴,22,7,多云,23,7,多云,22,7,多云,20,7,多云,19,9,阴,19,9,多云,17,7,多云,17,4,多云
华北,山西省,朔州市,25,7,晴,24,11,多云,21,11,多云,16,9,小雨,21,11,阴,24,10,晴,22,9,多云,23,9,多云,21,4,晴,19,4,晴,21,7,晴,21,6,多云,23,8,阴,18,2,阴,17,8,阴,18,5,阴,18,5,阴,16,2,晴,17,1,晴,19,3,晴,19,7,多云,18,4,小雨,20,2,晴,21,2,晴,20,2,晴,21,3,晴,17,3,小雨,16,2,阵雨,15,-2,晴,13,-3,晴,16,0,晴,17,3,晴,19,3,晴,21,4,晴,20,1,晴,17,1,晴,19,2,晴,19,2,多云,20,2,多云,19,3,多云,18,3,多云,16,5,阴,15,5,多云,13,2,多云,13,-1,多云
华北,山西省,晋中市,25,12,晴,26,15,多云,22,13,小雨,17,10,小雨,20,13,阴,22,13,多云,22,9,多云,20,11,阴,25,6,多云,22,7,晴,23,9,多云,20,9,多云,24,12,多云,23,8,阴,19,9,阴,17,7,阴,18,6,多云,20,3,晴,19,3,晴,18,5,晴,19,8,多云,19,8,阴,22,4,晴,22,4,晴,23,5,晴,21,6,晴,22,10,小雨,18,7,阴,19,1,多云,17,0,晴,17,2,晴,18,3,晴,20,4,晴,22,5,晴,23,5,多云,19,4,晴,20,5,晴,21,4,多云,22,4,多云,21,5,多云,20,5,多云,18,7,阴,17,8,阴,15,5,多云,16,1,多云
华北,山西省,运城市,27,16,晴,25,19,多云,21,16,小雨,17,16,小雨,18,16,中雨,18,16,小雨,19,16,小雨,18,13,中雨,21,13,多云,24,15,多云,22,14,小雨,19,12,小雨,23,16,多云,18,16,小雨,18,13,小雨,15,11,阴,18,11,多云,23,10,阴,22,12,晴,22,13,晴,21,13,多云,20,11,多云,22,10,多云,23,10,晴,23,9,晴,24,14,晴,22,14,小雨,17,11,小雨,16,7,晴,20,6,晴,20,7,晴,22,8,晴,23,11,晴,24,12,晴,24,9,多云,23,11,多云,21,11,多云,21,9,多云,22,9,多云,23,10,多云,21,11,多云,20,11,阴,17,11,多云,18,8,多云,17,6,多云
华北,山西省,忻州市,25,10,晴,25,14,多云,20,13,多云,16,10,小雨,21,12,阴,23,13,多云,24,9,多云,19,11,阴,23,6,晴,21,5,晴,23,7,多云,21,7,多云,25,11,多云,21,7,阴,19,10,阴,18,5,阴,18,6,阴,18,2,晴,18,2,阵雨,19,4,阵雨,19,7,多云,19,7,阴,22,3,晴,22,4,晴,22,3,晴,21,5,晴,16,8,小雨,19,4,多云,17,0,晴,16,-1,晴,17,0,晴,18,1,晴,19,2,晴,22,4,晴,23,5,晴,20,1,晴,21,3,晴,20,1,多云,21,2,多云,20,3,多云,19,3,多云,18,6,阴,17,5,多云,15,0,多云,14,-3,多云
华北,山西省,临汾市,26,15,晴,27,16,多云,23,15,小雨,18,13,小雨,18,15,小雨,20,15,小雨,20,13,小雨,20,13,阴,24,10,多云,24,12,多云,23,12,小雨,20,10,多云,23,14,晴,20,15,阴,18,11,小雨,17,9,阴,17,10,多云,22,9,多云,22,8,晴,21,11,晴,19,12,多云,21,11,多云,22,9,晴,25,9,晴,24,10,晴,25,11,晴,22,13,小雨,20,10,小雨,19,7,多云,20,4,晴,21,6,多云,22,8,晴,24,9,晴,24,11,晴,25,9,多云,25,8,晴,23,10,晴,21,10,多云,22,11,多云,22,11,多云,21,12,多云,18,12,阴,18,11,多云,17,10,多云,16,9,多云
华北,山西省,吕梁市,24,10,晴,26,15,多云,20,12,小雨,16,11,小雨,20,13,阴,22,13,多云,22,10,多云,19,11,阴,21,7,多云,22,8,晴,22,9,多云,17,8,多云,23,12,多云,19,11,阴,17,8,小雨,15,5,阴,17,6,多云,18,3,晴,19,4,晴,21,6,晴,20,9,多云,18,9,阴,21,5,晴,21,4,晴,21,5,晴,23,8,晴,17,8,中雨,17,6,阴,17,2,多云,17,1,晴,19,3,晴,19,5,晴,21,6,晴,22,6,晴,21,6,多云,19,4,多云,20,6,晴,21,4,多云,21,5,多云,21,4,多云,19,5,多云,19,7,多云,15,6,多云,15,3,多云,16,2,多云
华北,内蒙古自治区,呼和浩特市,24,10,晴,25,13,多云,23,12,多云,19,9,小雨,22,12,晴,24,9,多云,21,6,晴,22,6,晴,20,4,阵雨,20,6,晴,21,8,晴,20,6,多云,22,6,多云,19,4,晴,18,7,多云,17,6,阴,17,4,小雨,15,2,晴,17,4,晴,18,6,晴,19,8,多云,18,4,晴,19,3,晴,21,3,晴,19,5,晴,20,6,晴,17,2,多云,16,2,晴,13,-2,晴,14,-1,晴,16,0,晴,17,2,晴,18,2,晴,18,3,晴,20,2,晴,17,2,晴,18,4,晴,18,0,多云,18,1,多云,18,0,多云,17,1,多云,15,3,多云,11,2,多云,11,-2,多云,11,-3,多云
华北,内蒙古自治区,包头市,26,11,晴,24,12,多云,21,13,多云,21,11,多云,22,11,多云,22,8,多云,21,6,晴,23,5,多云,20,2,晴,20,4,晴,22,6,晴,21,8,小雨,23,5,多云,19,4,晴,18,6,多云,18,5,阴,20,4,小雨,18,1,晴,16,1,晴,18,6,晴,18,7,小雨,18,3,晴,20,2,晴,21,2,晴,19,4,晴,21,5,晴,15,2,多云,17,0,多云,15,-2,晴,14,-1,晴,17,2,晴,18,3,晴,19,3,晴,21,4,晴,18,3,多云,17,2,晴,17,3,晴,19,0,多云,19,1,多云,19,0,多云,18,2,多云,17,6,阴,13,2,阴,14,-4,多云,14,-4,多云
华北,内蒙古自治区,乌海市,27,14,晴,25,15,多云,22,11,多云,23,11,晴,24,11,晴,22,9,晴,23,9,多云,23,5,多云,22,4,晴,24,9,晴,24,12,多云,25,9,多云,25,9,多云,21,8,多云,18,8,多云,17,8,小雨,21,3,晴,18,1,晴,20,5,晴,23,8,晴,21,8,多云,21,4,多云,22,4,晴,23,5,晴,23,6,晴,24,5,晴,19,1,多云,18,4,多云,17,0,多云,19,0,晴,19,1,晴,20,2,多云,21,2,晴,22,3,晴,21,1,晴,20,2,晴,21,3,晴,21,4,多云,21,3,多云,21,4,多云,21,5,多云,17,6,多云,14,3,多云,13,-1,多云,15,-1,多云
华北,内蒙古自治区,赤峰市,24,11,晴,21,7,多云,22,11,多云,21,12,阴,25,13,多云,26,12,多云,22,8,晴,21,11,晴,22,9,晴,20,8,多云,20,9,晴,23,12,多云,24,7,多云,16,3,晴,19,5,晴,20,8,多云,20,8,多云,14,6,小雨,16,4,晴,18,6,多云,20,7,晴,19,6,小雨,17,5,多云,19,4,晴,13,0,晴,17,5,晴,24,9,晴,17,3,晴,11,-1,晴,12,0,晴,18,4,晴,17,5,晴,20,6,多云,22,6,晴,21,2,晴,17,4,多云,18,4,晴,21,2,多云,19,3,多云,17,3,多云,20,4,多云,19,4,多云,16,4,多云,11,0,阴,11,-4,多云
华北,内蒙古自治区,通辽市,26,12,晴,22,7,多云,22,9,晴,23,12,多云,25,13,多云,28,12,晴,23,9,晴,22,9,晴,23,8,多云,21,7,晴,21,8,晴,24,12,晴,25,7,晴,15,4,晴,19,6,晴,19,6,晴,18,7,多云,19,8,小雨,18,6,小雨,20,7,晴,21,7,晴,23,9,晴,20,7,小雨,20,5,晴,14,2,晴,15,5,晴,20,8,多云,18,4,多云,13,2,晴,12,-1,晴,14,4,晴,16,5,晴,21,7,多云,20,6,晴,20,2,多云,14,3,晴,17,5,晴,18,3,多云,17,4,多云,16,4,多云,18,4,多云,19,6,多云,16,4,多云,9,1,阴,8,-3,多云
华北,内蒙古自治区,鄂尔多斯市,21,11,晴,21,11,晴,19,9,多云,16,10,小雨,20,11,多云,19,9,多云,17,9,晴,19,6,小雨,15,4,晴,17,6,晴,19,9,晴,13,7,小雨,20,7,晴,15,7,多云,14,7,阴,10,6,小雨,14,3,小雨,11,2,晴,15,5,晴,16,7,晴,16,8,小雨,15,5,阵雨,15,6,晴,18,5,晴,18,8,晴,18,7,晴,13,4,小雨,14,2,多云,12,1,多云,12,3,晴,14,4,晴,16,5,晴,16,5,晴,19,5,晴,15,2,多云,14,3,晴,15,5,晴,16,6,晴,16,6,晴,15,6,晴,15,6,晴,14,6,阵雨,10,4,阵雨,12,4,阵雨,10,4,晴
华北,内蒙古自治区,呼伦贝尔市,20,1,晴,18,5,晴,22,10,多云,23,7,晴,16,4,多云,18,4,小雨,14,3,晴,15,3,晴,16,0,多云,14,-1,晴,16,2,晴,17,6,多云,11,0,小雨,10,-1,晴,13,-1,晴,15,4,晴,16,4,多云,14,1,多云,16,-1,晴,17,2,晴,17,1,晴,17,1,晴,17,2,晴,14,-4,晴,8,-6,晴,11,-1,晴,10,1,晴,7,-5,雨夹雪,6,-7,晴,4,-5,晴,10,-4,晴,11,-2,晴,14,-4,晴,12,-1,晴,7,-6,晴,8,-4,晴,11,-2,晴,13,-5,多云,12,-4,阴,8,-6,多云,12,-6,多云,9,-5,多云,4,-6,多云,2,-11,多云,2,-14,多云
华北,内蒙古自治区,巴彦淖尔市,25,12,晴,25,13,晴,22,11,多云,24,11,晴,23,9,晴,20,6,晴,21,6,多云,24,5,晴,19,3,晴,21,8,晴,23,10,晴,25,9,多云,24,6,晴,18,5,晴,18,9,多云,18,7,多云,20,3,晴,16,1,晴,17,4,晴,20,6,晴,20,6,多云,19,5,晴,22,5,晴,23,4,晴,21,3,晴,22,6,晴,18,3,阴,18,0,晴,16,-1,晴,16,0,晴,17,3,晴,18,4,晴,19,4,晴,21,4,晴,19,2,晴,16,2,晴,18,3,晴,20,2,多云,20,2,多云,19,2,多云,19,3,多云,17,5,阴,13,1,多云,12,-2,多云,14,-3,多云
华北,内蒙古自治区,乌兰察布市,21,7,多云,20,9,晴,19,10,多云,17,8,小雨,21,10,晴,21,7,晴,18,4,晴,20,6,多云,16,1,多云,16,2,晴,19,6,晴,18,5,多云,20,3,晴,15,-3,多云,15,5,晴,14,4,阴,15,1,阵雨,10,0,多云,14,-1,晴,16,0,晴,16,4,多云,16,2,多云,14,-1,阵雨,18,2,晴,15,0,晴,18,3,晴,17,0,阴,14,-1,多云,9,-6,多云,10,-4,晴,15,-1,晴,15,1,晴,16,2,晴,16,3,多云,16,-2,晴,16,-1,晴,17,1,晴,17,-1,多云,18,-1,多云,17,-2,多云,16,-1,多云,14,0,多云,11,1,多云,9,-3,多云,9,-5,多云
华北,内蒙古自治区,兴安盟,24,10,晴,19,7,晴,22,12,晴,21,11,多云,25,11,晴,25,11,晴,20,8,多云,21,8,晴,19,7,阵雨,20,6,晴,20,8,晴,22,11,晴,16,5,小雨,14,4,晴,19,6,晴,17,4,晴,15,3,多云,17,6,多云,20,4,晴,17,5,晴,22,6,晴,23,4,晴,21,4,晴,21,2,晴,13,0,晴,14,1,晴,20,3,多云,16,2,多云,11,-1,晴,9,-3,晴,14,2,晴,14,2,晴,20,3,多云,18,5,晴,17,-1,多云,12,1,晴,18,2,晴,14,-3,多云,13,-3,多云,13,-2,多云,14,-4,阵雨,16,-1,阵雨,10,-5,多云,6,-5,多云,4,-10,多云
华北,内蒙古自治区,锡林郭勒盟,22,7,晴,19,6,晴,22,12,晴,22,9,多云,23,10,多云,22,5,晴,16,3,晴,18,7,晴,15,3,多云,15,4,晴,18,4,晴,21,8,多云,15,0,晴,11,-2,晴,16,1,晴,17,6,多云,15,4,小雨,12,3,小雨,14,2,晴,15,2,晴,16,2,晴,16,2,多云,14,1,晴,17,-2,晴,9,-2,晴,15,3,晴,18,0,多云,13,-2,晴,6,-6,晴,10,-3,晴,14,-2,晴,15,0,晴,16,0,晴,17,0,晴,12,-2,晴,12,-1,晴,17,1,晴,17,-2,多云,16,-2,多云,14,-3,多云,16,-1,阵雨,14,-1,多云,10,-1,多云,5,-5,多云,8,-7,多云
华北,内蒙古自治区,阿拉善盟,24,13,阵雨,22,13,阴,18,11,小雨,19,12,多云,20,11,晴,19,12,晴,18,11,阵雨,19,9,多云,18,9,晴,22,11,晴,20,12,多云,21,12,小雨,22,12,多云,18,11,多云,15,7,小雨,16,8,阴,22,7,阴,17,6,晴,18,8,晴,19,9,晴,17,10,小雨,16,8,多云,17,7,晴,19,8,晴,19,9,晴,20,9,晴,18,6,阴,12,3,阴,12,3,多云,14,4,晴,16,5,晴,17,5,晴,18,6,晴,19,7,晴,17,7,晴,18,7,晴,18,7,晴,18,2,多云,18,3,多云,18,4,多云,18,3,多云,14,3,多云,11,1,多云,11,-1,多云,13,-2,多云
东北,辽宁省,沈阳市,25,15,晴,20,9,雷阵雨,23,9,晴,25,16,阵雨,22,15,多云,25,15,多云,24,10,多云,23,9,晴,24,10,雷阵雨,21,7,晴,23,7,晴,26,15,晴,26,10,雷阵雨,19,4,晴,18,3,晴,22,4,晴,22,9,晴,23,12,小雨,18,7,阵雨,21,6,晴,23,6,晴,24,10,晴,16,11,小雨,18,9,多云,16,1,晴,16,1,晴,21,9,晴,15,2,小雨,17,4,晴,13,0,晴,14,5,晴,18,4,晴,22,10,晴,23,10,多云,24,6,多云,14,2,晴,17,3,晴,20,2,多云,20,5,多云,18,5,多云,20,5,多云,20,7,多云,19,7,多云,13,3,多云,11,0,多云
东北,辽宁省,大连市,26,21,晴,28,17,多云,25,20,多云,25,18,阵雨,23,20,阵雨,22,19,小雨,25,18,多云,26,17,晴,25,18,多云,22,16,晴,25,16,晴,24,19,晴,24,17,多云,21,12,多云,19,15,晴,24,15,多云,21,18,多云,22,14,多云,21,13,阵雨,21,14,晴,23,15,晴,22,15,多云,21,13,雷阵雨,21,15,多云,19,10,晴,17,11,晴,20,16,晴,20,13,小雨,19,11,晴,15,11,晴,18,13,晴,21,14,晴,21,16,多云,21,14,晴,23,12,晴,17,10,晴,19,11,多云,20,12,多云,20,13,多云,20,14,多云,20,13,多云,20,14,多云,18,13,多云,16,10,多云,13,8,多云
东北,辽宁省,鞍山市,25,16,晴,22,12,阵雨,23,14,多云,25,18,小雨,23,17,阵雨,25,18,多云,25,14,多云,23,15,晴,25,12,阵雨,21,11,晴,23,14,晴,26,19,多云,25,13,多云,18,8,晴,18,10,晴,22,11,多云,22,14,多云,22,13,小雨,18,11,小雨,21,12,晴,22,12,晴,24,14,晴,18,11,小雨,18,9,多云,16,5,晴,15,8,晴,20,13,晴,16,9,小雨,16,4,晴,12,3,晴,13,10,晴,19,12,晴,22,14,晴,23,14,晴,23,10,晴,17,6,晴,14,8,晴,18,6,多云,19,9,多云,17,9,多云,20,10,多云,20,11,多云,17,10,多云,10,6,多云,9,4,多云
东北,辽宁省,抚顺市,23,12,晴,21,7,小雨,23,7,晴,25,14,多云,22,12,多云,24,13,多云,24,8,多云,22,8,晴,24,8,雷阵雨,20,6,多云,20,7,晴,25,10,晴,24,8,多云,16,2,晴,16,2,晴,21,3,晴,21,5,多云,22,10,多云,17,6,小雨,20,5,多云,22,4,晴,22,6,晴,18,8,阵雨,17,4,多云,15,-1,晴,15,-2,晴,21,9,晴,14,3,小雨,14,2,多云,10,-2,多云,11,4,晴,17,2,晴,20,6,晴,16,8,阵雨,21,2,晴,14,-1,晴,14,0,晴,19,2,多云,20,4,多云,18,4,多云,21,5,多云,20,6,多云,19,6,多云,13,3,多云,10,-1,多云
东北,辽宁省,本溪市,24,13,晴,21,9,雷阵雨,23,12,晴,24,15,多云,21,15,阵雨,25,14,多云,24,11,多云,22,11,晴,24,11,阵雨,20,8,多云,21,9,晴,25,14,晴,25,10,雷阵雨,18,4,多云,16,5,晴,21,6,晴,21,11,多云,21,11,多云,17,7,阵雨,21,7,晴,22,8,晴,23,10,晴,16,10,阵雨,17,7,阵雨,15,2,晴,15,0,晴,22,8,晴,15,5,小雨,16,1,晴,11,1,晴,12,6,晴,19,6,晴,21,10,晴,21,11,阵雨,22,7,晴,13,4,晴,16,4,晴,19,3,多云,19,6,多云,18,5,多云,19,6,多云,19,7,多云,19,7,多云,14,5,多云,11,1,多云
东北,辽宁省,丹东市,26,12,多云,25,14,雷阵雨,25,15,多云,24,17,多云,23,16,多云,26,17,多云,26,14,多云,25,13,晴,24,14,多云,24,11,晴,23,9,晴,25,13,晴,23,14,多云,21,8,多云,19,7,晴,22,9,多云,22,12,多云,21,12,小雨,17,10,多云,23,10,晴,23,9,晴,23,11,晴,20,11,阵雨,19,8,多云,20,6,晴,18,4,晴,20,10,晴,17,7,小雨,18,4,多云,12,3,晴,14,3,晴,21,6,晴,21,10,多云,21,13,阵雨,21,12,多云,18,5,晴,18,4,晴,18,6,多云,19,7,多云,19,9,多云,19,9,多云,19,10,多云,19,11,多云,16,8,多云,13,6,多云
东北,辽宁省,锦州市,27,16,晴,23,12,多云,23,12,多云,23,16,多云,23,17,阵雨,25,15,多云,26,13,多云,25,14,晴,25,12,阵雨,23,12,晴,24,12,晴,26,17,晴,27,13,多云,22,8,晴,21,10,晴,24,9,多云,23,12,多云,21,11,小雨,20,11,晴,22,9,晴,23,11,晴,23,12,多云,19,10,小雨,21,10,晴,17,6,晴,18,7,晴,22,10,晴,19,8,多云,18,5,晴,15,6,晴,18,7,晴,21,7,晴,22,11,多云,24,11,多云,22,8,晴,18,8,晴,19,11,晴,21,7,多云,20,9,多云,19,8,多云,21,9,多云,21,10,多云,19,9,多云,14,5,多云,14,2,多云
