,area,province,city,d_high_1,d_low_1,d_high_2,d_low_2,d_high_3,d_low_3,d_high_4,d_low_4,d_high_5,d_low_5,d_high_6,d_low_6,d_high_7,d_low_7,d_high_8,d_low_8,d_high_9,d_low_9,d_high_10,d_low_10,d_high_11,d_low_11,d_high_12,d_low_12,d_high_13,d_low_13,d_high_14,d_low_14,d_high_15,d_low_15,d_wea_1,d_wea_2,d_wea_3,d_wea_4,d_wea_5,d_wea_6,d_wea_7,d_wea_8,d_wea_9,d_wea_10,d_wea_11,d_wea_12,d_wea_13,d_wea_14,d_wea_15
446,西北,新疆维吾尔自治区,塔城地区,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
447,西北,新疆维吾尔自治区,阿勒泰地区,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
448,西北,新疆维吾尔自治区,石河子,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
449,西北,新疆维吾尔自治区,图木舒克,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
450,西北,新疆维吾尔自治区,五家渠,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
451,西北,新疆维吾尔自治区,北屯,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
452,西北,新疆维吾尔自治区,铁门关,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
453,西北,新疆维吾尔自治区,双河,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
454,西北,新疆维吾尔自治区,可克达拉,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
455,西北,新疆维吾尔自治区,昆玉,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
456,港澳台,香港,香港,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
457,港澳台,澳门,澳门,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
458,港澳台,台湾省,台北市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
459,港澳台,台湾省,高雄市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
460,港澳台,台湾省,新北市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
461,港澳台,台湾省,台中市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
462,港澳台,台湾省,台南市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
463,港澳台,台湾省,桃园市,27,16,27,16,25,15,20,15,22,15,23,16,27,13,26,15,27,14,25,11,26,11,25,14,25,15,24,9,22,12,晴,多云,多云,小雨,多云,多云,多云,晴,晴,晴,晴,多云,多云,晴,多云
