table_name,field_name,field_type,comment
fmys_baob_usage_report,succeed_spu_self_num,smallint,成功上款数
fmys_baob_usage_report,apply_spu_self_num,smallint,申请上款数
fmys_best_goods_stocking,status,tinyint,"备货状态:{1:备货草稿,2:已生成,3:已完成,4:已作废}"
fmys_best_goods_stocking,type,tinyint,"备货类型{1:首次备货,2:多次备货,3:常青款备货}"
fmys_best_goods_stocking,is_wcg_plan,tinyint,"是否已生成采购计划{1:是,2:否}"
fmys_best_goods_stocking,create_admin,int,新建人
fmys_best_goods_stocking,create_time,int,新建时间
fmys_best_goods_stocking,generate_admin,int,生成操作人
fmys_best_goods_stocking,generate_time,int,生成操作时间
fmys_best_goods_stocking,update_time,int,更新时间
fmys_best_goods_stocking_config,category_id,smallint,商品品类ID
fmys_best_goods_stocking_config,stocking_day,tinyint,备货天数
fmys_best_goods_stocking_config,create_time,int,创建时间
fmys_best_goods_stocking_config,last_update_admin,int,最后修改人
fmys_best_goods_stocking_config,update_time,int,更新时间
fmys_best_goods_stocking_detail,stocking_id,int,备货id
fmys_best_goods_stocking_detail,goods_no,int,商品货号
fmys_best_goods_stocking_detail,co_id,smallint,颜色id
fmys_best_goods_stocking_detail,si_id,smallint,尺码id
fmys_best_goods_stocking_detail,special_times,smallint,上架次数
fmys_best_goods_stocking_detail,stocking_day,tinyint,备货时间
fmys_best_goods_stocking_detail,first_sales_num,smallint,首次上架销量
fmys_best_goods_stocking_detail,last_sales_num,smallint,上期销量
fmys_best_goods_stocking_detail,total_sales_num,smallint,累计销量
fmys_best_goods_stocking_detail,stocking_num,smallint,备货数量
fmys_best_goods_stocking_detail,pre_stocking_num,smallint,预计备货量
fmys_best_goods_stocking_detail,create_time,int,创建时间
fmys_best_goods_stocking_detail,update_time,int,更新时间
fmys_best_goods_stocking_detail,first_day_shelf_sales_num,int,首日上架销量
fmys_best_goods_stocking_detail,shelf_day_num,int,上架天数
fmys_best_goods_stocking_detail,goods_label,tinyint,"入仓标签{1:备货,2赠品,3:特价,4:常规,5:商家自荐}"
fmys_best_goods_stocking_sales,goods_no,int,货号
fmys_best_goods_stocking_sales,co_id,smallint,颜色id
fmys_best_goods_stocking_sales,si_id,smallint,尺码id
fmys_best_goods_stocking_sales,special_times,smallint,已上架次数
fmys_best_goods_stocking_sales,first_sales_num,smallint,首次上架销量
fmys_best_goods_stocking_sales,last_sales_num,smallint,最近一次上架销量
fmys_best_goods_stocking_sales,total_sales_num,smallint,累计销量
fmys_best_goods_stocking_sales,first_shelf_time,int,首次上架时间
fmys_best_goods_stocking_sales,shelf_day_num,int,上架天数
fmys_best_goods_stocking_sales,first_day_shelf_sales_num,int,首日上架销量
fmys_best_goods_stocking_sales_second,goods_no,int,商品货号
fmys_best_goods_stocking_sales_second,stock_num,int,库存
fmys_best_goods_stocking_sales_second,stocking_sub_sales,int,备货量-后续销量
fmys_best_goods_stocking_sales_second,total_pre_stock_num,int,前置仓库存
fmys_best_goods_stocking_sales_second,total_upshelf_times,int,累计上架次数
fmys_best_goods_stocking_sales_second,first_sales_num,smallint,第1次上架销量
fmys_best_goods_stocking_sales_second,second_sales_num,smallint,第2次上架销量
fmys_best_goods_stocking_sales_second,third_sales_num,smallint,第3次上架销量
fmys_best_goods_stocking_sales_second,fourth_sales_num,smallint,第4次上架销量
fmys_best_goods_stocking_sales_second,fifth_sales_num,smallint,第5次上架销量
fmys_best_goods_stocking_sales_second,sixth_sales_num,smallint,第6次上架销量
fmys_best_goods_stocking_sales_second,seventh_sales_num,smallint,第7次上架销量
fmys_best_goods_stocking_sales_second,eighth_sales_num,smallint,第8次上架销量
fmys_best_goods_stocking_sales_second,ninth_sales_num,smallint,第9次上架销量
fmys_best_goods_stocking_sales_second,tenth_sales_num,smallint,第10次上架销量
fmys_best_goods_stocking_sales_second,eleventh_sales_num,smallint,第11次上架销量
fmys_best_goods_stocking_sales_second,twelfth_sales_num,smallint,第12次上架销量
fmys_best_goods_stocking_sales_second,thirteenth_sales_num,smallint,第13次上架销量
fmys_best_goods_stocking_sales_second,fourteenth_sales_num,smallint,第14次上架销量
fmys_best_goods_stocking_sales_second,fifteenth_sales_num,smallint,第15次上架销量
fmys_best_goods_stocking_sales_second,total_fifteenth_sales_num,int,上架15次累计销量
fmys_best_goods_stocking_sales_second,first_upshelf_time,int,首次上架时间
fmys_best_goods_stocking_sales_second,sevent_days_sales_num,int,近7天销量
fmys_best_goods_stocking_sales_second,total_stockin_num,int,累计入库件数
fmys_best_goods_stocking_sales_second,total_wait_bill_num,int,累计待开单件数
fmys_best_goods_stocking_sales_second,total_owe_num,int,累计欠货件数
fmys_best_goods_stocking_sales_second,first_stocking_time,int,首次备货时间
fmys_best_goods_stocking_sales_second,close_stocking_time,int,最近备货时间
fmys_best_goods_stocking_sales_second,paln_wcg_num,int,计划采购数量
fmys_best_goods_stocking_sales_second,socking_times_90days,smallint,90天内备货次数
fmys_best_goods_stocking_sales_second,socking_num_90days,smallint,90天内备货数量
fmys_best_goods_stocking_sales_second,socking_after_sales_num,int,备货后累计实际销量
fmys_best_goods_stocking_sales_second,three_days_sales_num_avg,int,近3天平均上架销量
fmys_best_goods_stocking_sales_second,sevent_days_sales_num_avg,int,近7天平均上架销量
fmys_best_goods_stocking_sales_second,every_times_sales_num_avg,int,平均单次上架销量
fmys_best_goods_stocking_sales_second,create_time,int,创建时间
fmys_best_goods_stocking_sales_second,update_time,int,更新时间
fmys_best_goods_stocking_sales_second,shelf_day_num,int,上架天数
fmys_best_goods_stocking_sales_second,first_day_shelf_sales_num,int,首日上架销量
fmys_best_goods_stocking_sales_second,total_shelf_times,int,累计上架天数
fmys_best_goods_stocking_sales_second_ext,id,int,主键id
fmys_best_goods_stocking_sales_second_ext,stocking_id,int,备货单id
fmys_best_goods_stocking_sales_second_ext,goods_no,int,商品货号
fmys_best_goods_stocking_sales_second_ext,market_price,int,采购价
fmys_best_goods_stocking_sales_second_ext,stock_num,int,库存
fmys_best_goods_stocking_sales_second_ext,total_fifteenth_sales_num,int,上架15次累计销量
fmys_best_goods_stocking_sales_second_ext,three_days_sales_num_avg,int,近3天平均上架销量
fmys_best_goods_stocking_sales_second_ext,sevent_days_sales_num_avg,int,近7天平均上架销量
fmys_best_goods_stocking_sales_second_ext,every_times_sales_num_avg,int,平均单次上架销量
fmys_best_goods_stocking_sales_second_ext,first_upshelf_time,int,首次上架时间
fmys_best_goods_stocking_sales_second_ext,socking_times_90days,smallint,90天内备货次数
fmys_best_goods_stocking_sales_second_ext,socking_num_90days,smallint,90天内备货数量
fmys_best_goods_stocking_sales_second_ext,stocking_day,int,备货天数
fmys_best_goods_stocking_sales_second_ext,create_time,int,创建时间
fmys_best_goods_stocking_sales_second_ext,update_time,int,更新时间
fmys_best_goods_stocking_sales_second_on_allways_green,goods_no,int,商品货号
fmys_best_goods_stocking_sales_second_on_allways_green,stock_num,int,库存
fmys_best_goods_stocking_sales_second_on_allways_green,total_upshelf_times,int,累计上架次数
fmys_best_goods_stocking_sales_second_on_allways_green,total_sales_num,int,累计销量
fmys_best_goods_stocking_sales_second_on_allways_green,total_stocking_num,int,累计备货量
fmys_best_goods_stocking_sales_second_on_allways_green,total_fifteenth_sales_num,int,上架15次累计销量
fmys_best_goods_stocking_sales_second_on_allways_green,sevent_days_sales_num,int,近7天销量
fmys_best_goods_stocking_sales_second_on_allways_green,three_days_sales_num_avg,int,近3天平均上架销量
fmys_best_goods_stocking_sales_second_on_allways_green,sevent_days_sales_num_avg,int,近7天平均上架销量
fmys_best_goods_stocking_sales_second_on_allways_green,every_times_sales_num_avg,int,平均单次上架销量
fmys_best_goods_stocking_sales_second_on_allways_green,first_upshelf_time,int,首次上架时间
fmys_best_goods_stocking_sales_second_on_allways_green,socking_times_90days,smallint,90天内备货次数
fmys_best_goods_stocking_sales_second_on_allways_green,update_time,int,更新时间
fmys_best_goods_stocking_sales_second_on_allways_green,close_stocking_time,int,最近备货时间
fmys_best_goods_stocking_sales_second_on_allways_green,shelf_day_num,int,上架天数
fmys_best_goods_stocking_sales_second_on_allways_green,total_shelf_times,int,累计上架天数
fmys_blp_related,blpid,int,不良品
fmys_blp_related,supply_id,int,供应商ID
fmys_blp_related,supplier_id,int,档口ID
fmys_blp_related,pgid,smallint,采购组ID
fmys_blp_related,blp_type,tinyint,"不良品{1: 类型错色,2:错码,3:少配件,4:次品,5:错款,6:核销,7:差异,8:退还,9:次品(可换),10:色差,11:套装不全,12:售后退供}"
fmys_blp_related,blp_img,text,不良品图片
fmys_blp_related,create_admin,mediumint,操作管理员
fmys_blp_related,create_time,int,创建时间
fmys_blp_related,update_time,int,更新时间
fmys_blp_related,reason_id,tinyint,"换货失败原因{1:人为损坏（一手或客户损坏的）,2:超时返回（商品太旧，不支持退换）,3:错发不换（商品混了档口）,4:质量标准不一（档口不认为有瑕疵）,5:换回其他商品,6:人为损坏（档口单方面认为）,7:特价不支持退换,8:已下架不再生产,9:档口选择一手处理售后服务,10:档口无理由拒绝退换货}"
fmys_box,box_id,int,自增id
fmys_box,group_id,smallint,组别id
fmys_box,type,tinyint,"类型:{1:波次,2:汇总单,3:上架单,4:整合单,5:PC点货不良品,6:PC点货无数据,7:PC点货配件分离}"
fmys_box,update_admin,smallint,更新人
fmys_box,update_time,int,更新时间
fmys_box,origin,tinyint,发货仓
fmys_box,create_time,int,创建时间
fmys_box_dbid,id,int,主键
fmys_box_dbid,dbid,int,打标id
fmys_box_dbid,ndgid,int,无数据标id
fmys_box_dbid,box_id,int,容器id
fmys_box_dbid,separate_type,tinyint,分离类型
fmys_box_dbid,pici_id,int,dbid所在对应批次id
fmys_box_dbid,create_time,int,创建时间
fmys_broken_debts_record,id,int,坏账表id
fmys_broken_debts_record,sdr_id,int,呆账表id
fmys_broken_debts_record,applicant_id,int,申请人
fmys_broken_debts_record,cw_auditor_id,int,财务审核人
fmys_broken_debts_record,ck_auditor_id,int,仓库审核人
fmys_broken_debts_record,cg_auditor_id,int,采购审核人
fmys_broken_debts_record,application_time,timestamp,申请时间
fmys_broken_debts_record,cw_audit_time,timestamp,财务审核时间
fmys_broken_debts_record,ck_audit_time,timestamp,仓库审核时间
fmys_broken_debts_record,cg_audit_time,timestamp,采购审核时间
fmys_broken_debts_record,status,tinyint,"审核状态{1:采购待审核,2:仓库待审核,3:财务待审核,4:采购驳回,5:仓库驳回,6:财务驳回,10:申请通过}"
fmys_broken_debts_record,update_time,timestamp,"更新时间,同时作为最后审核时间，审核时才会更新"
fmys_broken_debts_record,reson_id,tinyint,坏账申请原因（fmys_stagnant_debts_reson）表，数据从呆账表过来
fmys_broken_debts_record,last_auditor_id,int,最后审核人
fmys_broken_debts_record,source,tinyint,"转入来源:{0:历史,1:呆账,2:欠货}"
fmys_business_operator,id,int,自增id
fmys_business_operator,admin_id,int,`yishou`.`fmys_admin`.`id`
fmys_business_operator,status,tinyint,状态:{1:启用，2:禁用}
fmys_business_operator,created_at,timestamp,创建时间
fmys_business_operator,updated_at,timestamp,更新时间
fmys_buyer_confirm_sort,id,int,"主键,也作为排序顺序使用"
fmys_buyer_confirm_sort,pgid,int,采购组
fmys_buyer_confirm_sort,supply_id,int,供应商ID
fmys_buyer_confirm_sort,goods_no,int,货号
fmys_buyer_confirm_sort,create_time,int,创建时间
fmys_cancel_provide,cpid,int,退供id
fmys_cancel_provide,the_type,tinyint,"退供来源(0:采购欠货,1:采购退换货欠货)"
fmys_cancel_provide,supply_id,int,供应商id
fmys_cancel_provide,create_time,int,创建时间
fmys_cancel_provide,update_time,int,更新时间
fmys_cancel_provide_info,cpiid,int,退供详情id
fmys_cancel_provide_info,cpid,int,退供id
fmys_cancel_provide_info,owe_id,int,欠货id
fmys_cancel_provide_info,woiid,int,采购详情id
fmys_cg_goods_note,no_id,int,主键
fmys_cg_goods_note,woid,int,采购订单主键
fmys_cg_goods_note,goods_id_old,mediumint,(废弃)商品id
fmys_cg_goods_note,goods_no,int,商品货号
fmys_cg_goods_note,note,text,买手备注
fmys_cg_operate_md,id,int,id
fmys_cg_operate_md,supply_id,int,档口id
fmys_cg_operate_md,oper_type,tinyint,"记录操作类型{1:采购分享报单,2:打开H5,3:打开一手订货单}"
fmys_cg_operate_md,create_time,int,创建时间
fmys_cg_operate_md,create_admin,mediumint,操作人(不一定有)
fmys_change_as_wave_log,id,int,记录id
fmys_change_as_wave_log,as_wave_picking_id,int,改排的售后波次id
fmys_change_as_wave_log,work_id,int,工单id
fmys_change_as_wave_log,re_allot_picking_id,int,重配的售后波次id
fmys_change_as_wave_log,create_time,int,改排时间
fmys_change_as_wave_log,create_admin,mediumint,操作人
fmys_change_as_wave_log,re_allot_time,int,重新配货时间
fmys_change_wave_log,id,int,记录id
fmys_change_wave_log,wave_picking_id,int,改排的波次id
fmys_change_wave_log,rec_id,int,订单详情id
fmys_change_wave_log,re_allot_picking_id,int,重配的波次id
fmys_change_wave_log,create_time,int,改排时间
fmys_change_wave_log,create_admin,mediumint,操作人
fmys_change_wave_log,re_allot_time,int,重新配货时间
fmys_claims,type,tinyint,理赔类型(二级)
fmys_claims,origin,tinyint,地区
fmys_claims,billing_method,tinyint,"计费方式:{1:按采购价,2:按销售价}"
fmys_claims,apply_admin,smallint,申请人
fmys_claims,check_status,tinyint,"理赔状态:{1:待审核,2:审核通过,3:驳回}"
fmys_claims,check_admin,smallint,审核人
fmys_claims,check_time,int,审核时间
fmys_claims,create_time,int,创建时间
fmys_claims_detail,claims_detail_id,int,理赔详细id
fmys_claims_detail,claims_id,int,理赔批次id
fmys_claims_detail,work_id,int,关联的工单id
fmys_claims_detail,back_time,int,拆包时间
fmys_claims_detail,back_admin,smallint,拆包人
fmys_claims_detail,back_num,smallint,拆包实物数量
fmys_claims_detail,no_back_num,smallint,拆包无实物数量
fmys_claims_detail,status,tinyint,"理赔状态:{1:待审核,2:审核通过,3:驳回}"
fmys_claims_detail,update_time,int,更新时间
fmys_claims_detail,back_status,tinyint,"拆包状态:{1:正常,2:异常}"
fmys_claims_detail,create_time,int,创建时间
fmys_claims_type,parent_id,smallint,父级id
fmys_claims_type,status,tinyint,"启用状态:{0:禁用,1:启用}"
fmys_cnap,create_time,int,创建时间
fmys_cnap,update_time,int,更新时间
fmys_cod_base,status,tinyint,"状态:{0:待提交,1:驳回待提交,2:妥投待审核,3:已妥投,4:丢件待理赔,5:已理赔,6:拒签待入库,7:拒签已入库}"
fmys_cod_base,wave_picking_id,int,波次单id
fmys_cod_base,update_admin,smallint,更新用户
fmys_cod_base,cod_pici_id,int,审核批次id
fmys_cod_base,type,tinyint,"处理类型:{1:妥投,2:理赔,3:拒签}"
fmys_cod_base,update_time,int,更新时间
fmys_cod_base,create_time,int,创建时间
fmys_cod_pici,cod_pici_id,int,货到付款审核批次id
fmys_cod_pici,type,tinyint,"处理类型:{1:妥投,2:理赔,3:拒签}"
fmys_cod_pici,origin,tinyint,"发货仓:{1:广州,2:杭州}"
fmys_cod_pici,status,tinyint,"处理状态:{1:待审核,2:审核通过,3:审核不通过}"
fmys_cod_pici,create_admin,smallint,创建人
fmys_cod_pici,create_time,int,创建时间
fmys_cod_pici,check_admin,smallint,审核人
fmys_cod_pici,check_time,int,审核时间
fmys_cod_pici,update_time,int,更新时间
fmys_cod_pici,money_time,int,收款时间
fmys_common_log,operator_id,int,操作者id
fmys_common_log,object_id,int,操作对象id
fmys_common_log,action_content,text,操作内容
fmys_common_log,create_date,timestamp,创建时间
fmys_confirm_picture,picture_id,int,主键
fmys_confirm_picture,supply_id,int,供应商ID
fmys_confirm_picture,status,tinyint,"状态:{1:有效,2:无效}"
fmys_confirm_picture,create_time,int,创建时间
fmys_cp_category,cp_catid,int,自增id
fmys_cp_category,pid,int,上级id
fmys_cp_category,sort,int,排序
fmys_cp_category,is_enable,tinyint,是否启用{1:是;2:否}
fmys_cp_category,created_at,timestamp,创建时间
fmys_cp_category,updated_at,timestamp,更新时间
fmys_cp_category,cp_class_id,int,次品分类ID
fmys_cp_category_class,id,int,自增id
fmys_cp_category_class,sort,int,排序
fmys_cp_category_class,is_enable,tinyint,是否启用{1:是;2:否}
fmys_cp_category_class,created_at,timestamp,创建时间
fmys_cp_category_class,updated_at,timestamp,更新时间
fmys_cross_source_dependency_monitor,id,int,自增id
